2025-06-20 01:00:00;31.7;23.8;57.1;41.2;27.9;46.7;31.9;20.9
2025-06-20 02:00:00;25.7;43.9;17.3;27.3;24.4;24.1;45.7;52.2
2025-06-20 03:00:00;47.2;44.1;56.2;17.6;22.5;33.6;31.8;33.8
2025-06-20 04:00:00;24.3;21.7;37.9;56.8;32.6;17.0;46.8;28.1
2025-06-20 05:00:00;26.0;29.6;47.6;51.8;41.5;29.5;29.0;20.6
2025-06-20 06:00:00;57.0;43.7;16.2;44.8;35.1;58.8;51.9;22.7
2025-06-20 07:00:00;47.4;36.9;23.4;46.4;39.6;16.4;44.1;43.6
2025-06-20 08:00:00;21.5;30.7;41.4;21.2;53.4;16.2;19.6;20.2
2025-06-20 09:00:00;38.8;42.9;33.2;28.0;51.4;18.1;27.6;16.8
2025-06-20 10:00:00;15.6;30.9;23.8;27.1;51.9;22.3;50.1;45.4
2025-06-20 11:00:00;29.7;39.6;35.0;20.8;55.8;40.6;54.6;52.1
2025-06-20 12:00:00;18.6;24.3;21.5;52.4;53.8;38.8;19.7;21.1
2025-06-20 13:00:00;51.6;56.8;24.0;15.5;29.9;16.4;52.3;37.1
2025-06-20 14:00:00;43.9;33.5;30.5;25.0;49.7;46.3;31.2;29.5
2025-06-20 15:00:00;15.1;17.9;43.0;38.2;34.6;52.2;37.7;32.3
2025-06-20 16:00:00;22.3;51.9;40.9;19.2;44.2;34.1;51.5;56.4
2025-06-20 17:00:00;42.0;47.9;17.5;40.2;49.0;37.4;41.7;55.5
2025-06-20 18:00:00;23.9;19.4;46.1;52.0;53.3;43.9;52.5;46.5
2025-06-20 19:00:00;18.9;49.3;23.1;25.6;32.8;29.2;29.5;22.6
2025-06-20 20:00:00;28.2;15.9;36.3;49.6;53.8;51.9;33.7;47.9
2025-06-20 21:00:00;28.0;17.5;45.4;44.2;51.1;42.7;22.1;53.4
2025-06-20 22:00:00;43.2;51.3;49.8;28.4;18.4;22.9;19.2;26.0
2025-06-20 23:00:00;35.7;55.8;54.2;47.3;16.1;30.4;45.7;20.8
2025-06-21 00:00:00;51.0;56.2;30.9;46.8;21.7;46.1;16.0;21.8
2025-06-21 01:00:00;46.9;47.0;43.9;36.5;45.4;49.8;58.5;55.0
2025-06-21 02:00:00;50.8;46.3;40.8;20.4;22.5;51.9;51.1;42.7
2025-06-21 03:00:00;34.7;16.2;29.7;33.9;36.9;56.8;19.9;38.3
2025-06-21 04:00:00;31.6;59.6;53.8;34.7;60.0;38.1;22.5;40.0
2025-06-21 05:00:00;25.2;43.6;57.2;50.4;27.3;28.4;18.1;27.9
2025-06-21 06:00:00;19.2;37.5;46.9;48.8;17.7;30.3;28.0;19.7
2025-06-21 07:00:00;31.3;28.5;43.6;54.7;35.5;48.6;21.6;55.3
2025-06-21 08:00:00;21.9;23.6;19.8;28.9;39.9;59.5;50.7;32.1
2025-06-21 09:00:00;40.9;43.0;52.0;48.1;40.6;45.1;48.6;21.0
2025-06-21 10:00:00;24.0;46.0;53.3;33.4;59.1;24.7;33.8;32.0
2025-06-21 11:00:00;56.9;27.8;36.2;23.4;38.5;53.6;28.7;51.5
2025-06-21 12:00:00;56.0;18.3;49.0;26.5;22.9;42.1;46.8;32.8
2025-06-21 13:00:00;16.8;55.9;47.9;27.2;37.4;16.3;30.3;38.5
2025-06-21 14:00:00;38.3;24.4;50.0;28.4;41.1;27.2;34.1;24.3
2025-06-21 15:00:00;43.5;34.2;15.7;16.3;36.2;23.2;41.3;33.4
2025-06-21 16:00:00;44.4;57.9;38.8;50.4;48.9;56.5;24.6;52.2
2025-06-21 17:00:00;55.7;32.7;29.1;57.8;43.2;32.1;50.6;28.7
2025-06-21 18:00:00;22.9;39.5;40.5;52.2;35.6;51.7;29.0;40.9
2025-06-21 19:00:00;24.4;32.3;53.6;24.7;51.5;27.7;16.6;19.9
2025-06-21 20:00:00;48.6;26.8;44.4;46.5;30.5;36.4;33.2;57.6
2025-06-21 21:00:00;29.4;23.2;31.5;45.1;46.4;56.6;54.7;28.0
2025-06-21 22:00:00;35.5;48.6;56.2;30.2;35.0;55.5;31.1;36.6
2025-06-21 23:00:00;55.7;51.1;26.0;29.6;30.9;56.1;60.0;49.8
2025-06-22 00:00:00;36.8;15.5;46.4;32.5;43.5;42.3;36.6;57.5
2025-06-22 01:00:00;16.0;47.0;33.4;47.1;45.4;15.5;27.8;23.5
2025-06-22 02:00:00;22.5;47.8;25.8;36.4;26.1;41.1;47.4;29.9
2025-06-22 03:00:00;42.1;52.1;19.2;47.0;29.5;20.5;39.6;25.2
2025-06-22 04:00:00;52.0;16.9;19.4;38.4;41.5;47.8;26.7;52.9
2025-06-22 05:00:00;57.9;37.5;49.2;38.6;18.1;29.7;18.9;59.5
2025-06-22 06:00:00;25.3;43.6;27.8;44.4;24.5;50.3;20.0;55.3
2025-06-22 07:00:00;52.8;45.5;18.0;24.4;53.7;20.5;22.0;39.5
2025-06-22 08:00:00;27.3;25.0;40.9;31.8;21.3;39.1;32.4;48.1
2025-06-22 09:00:00;19.6;42.9;34.6;33.3;25.5;16.4;53.1;29.7
2025-06-22 10:00:00;45.6;57.6;40.4;32.9;27.1;57.0;45.7;44.9
2025-06-22 11:00:00;34.2;53.0;47.1;27.7;42.0;34.4;15.3;51.3
2025-06-22 12:00:00;20.5;37.9;30.1;30.4;36.5;59.9;33.4;23.2
2025-06-22 13:00:00;42.6;25.6;19.7;17.3;16.0;34.4;34.2;23.3
2025-06-22 14:00:00;50.3;20.8;56.2;41.4;16.2;58.3;28.9;35.2
2025-06-22 15:00:00;27.8;47.8;36.9;21.0;19.7;47.6;25.7;21.2
2025-06-22 16:00:00;37.5;51.1;27.5;27.4;52.5;21.7;42.8;58.0
2025-06-22 17:00:00;52.9;17.8;29.4;21.4;57.7;59.4;25.6;45.1
2025-06-22 18:00:00;52.9;25.5;23.4;15.5;33.5;55.5;55.6;20.7
2025-06-22 19:00:00;24.2;33.4;50.1;42.5;38.1;41.6;19.3;36.5
2025-06-22 20:00:00;59.6;19.0;38.4;28.3;39.3;40.8;41.0;53.3
2025-06-22 21:00:00;32.5;38.2;15.5;50.5;26.7;51.7;27.0;15.5
2025-06-22 22:00:00;22.0;59.4;29.4;19.9;20.3;29.0;16.7;38.0
2025-06-22 23:00:00;24.6;38.4;21.3;34.3;41.9;17.8;32.9;28.6
2025-06-23 00:00:00;25.8;42.2;41.5;43.4;22.1;27.9;24.4;39.3
2025-06-23 01:00:00;35.7;29.9;50.4;19.2;58.9;20.2;49.8;31.6
2025-06-23 02:00:00;53.9;18.3;31.9;30.1;59.7;59.3;23.5;43.3
2025-06-23 03:00:00;39.1;21.9;22.6;59.5;35.4;20.7;24.7;27.1
2025-06-23 04:00:00;38.0;30.1;35.5;22.5;29.7;18.2;55.0;23.9
2025-06-23 05:00:00;49.1;30.7;36.3;28.1;46.3;53.0;27.9;25.9
2025-06-23 06:00:00;45.7;23.8;43.8;19.2;42.9;38.1;20.1;44.2
2025-06-23 07:00:00;35.1;24.8;30.9;37.1;19.1;58.1;45.0;19.6
2025-06-23 08:00:00;52.0;29.5;41.9;27.5;48.0;47.5;39.8;25.8
2025-06-23 09:00:00;26.4;32.2;21.5;30.2;45.8;52.4;30.0;25.5
2025-06-23 10:00:00;52.5;55.1;33.5;16.2;46.3;50.3;15.8;41.8
2025-06-23 11:00:00;41.5;32.0;48.7;34.3;45.5;38.3;26.2;42.3
2025-06-23 12:00:00;48.2;58.8;32.1;17.9;59.5;43.1;57.6;19.7
2025-06-23 13:00:00;30.4;21.0;52.6;54.6;37.6;23.4;20.7;41.5
2025-06-23 14:00:00;37.8;46.3;28.7;33.1;16.0;42.5;34.0;56.4
2025-06-23 15:00:00;43.9;32.9;26.9;55.7;15.7;29.7;57.5;44.4
2025-06-23 16:00:00;39.0;24.2;52.5;24.2;26.2;23.6;22.1;57.9
2025-06-23 17:00:00;42.1;43.7;57.9;25.4;15.3;41.9;37.9;36.5
2025-06-23 18:00:00;17.8;35.4;27.9;27.4;25.0;30.0;30.9;28.9
2025-06-23 19:00:00;59.0;57.0;40.9;59.1;59.6;31.0;35.0;58.2
2025-06-23 20:00:00;42.4;24.6;46.0;24.3;30.3;25.2;26.0;15.2
2025-06-23 21:00:00;54.6;28.3;18.9;18.9;40.0;59.7;21.5;19.5
2025-06-23 22:00:00;34.7;40.3;28.2;28.6;34.1;29.1;56.2;16.9
2025-06-23 23:00:00;25.6;51.4;52.5;20.0;58.8;46.2;27.3;35.5
2025-06-24 00:00:00;28.4;21.8;28.1;41.1;52.2;31.4;30.7;36.1
2025-06-24 01:00:00;44.0;48.8;29.7;41.4;32.5;47.2;22.4;26.6
2025-06-24 02:00:00;34.2;55.0;40.8;58.4;19.6;35.7;33.9;42.0
2025-06-24 03:00:00;51.5;52.9;45.2;43.9;57.7;32.3;52.5;56.5
2025-06-24 04:00:00;37.1;47.8;32.0;22.1;41.4;23.8;35.6;54.3
2025-06-24 05:00:00;18.9;16.4;42.3;29.9;33.8;33.3;18.9;15.2
2025-06-24 06:00:00;55.4;24.8;34.2;58.7;52.2;19.9;37.9;47.9
2025-06-24 07:00:00;46.4;49.2;35.6;22.9;35.9;44.2;42.4;18.2
2025-06-24 08:00:00;17.9;58.4;21.8;28.3;49.5;33.4;23.2;36.0
2025-06-24 09:00:00;40.6;35.4;56.4;27.8;44.8;20.1;32.7;48.3
2025-06-24 10:00:00;25.1;41.5;21.9;19.6;38.5;45.4;20.1;56.3
2025-06-24 11:00:00;25.2;20.4;24.1;22.6;19.1;50.9;37.3;32.5
2025-06-24 12:00:00;57.8;31.7;22.5;27.3;25.8;37.4;28.1;38.2
2025-06-24 13:00:00;45.1;50.0;47.0;24.3;20.2;39.4;24.0;18.8
2025-06-24 14:00:00;38.7;29.7;49.0;29.1;59.0;49.1;17.6;37.9
2025-06-24 15:00:00;40.3;46.3;37.4;36.8;31.6;27.2;57.6;29.3
2025-06-24 16:00:00;17.9;22.5;53.6;41.4;50.0;51.4;52.0;39.8
2025-06-24 17:00:00;23.0;21.7;40.8;31.5;40.1;37.4;42.1;16.4
2025-06-24 18:00:00;16.5;47.5;23.7;44.3;39.6;59.2;52.6;33.6
2025-06-24 19:00:00;42.7;20.3;32.4;48.0;43.0;36.8;22.9;51.1
2025-06-24 20:00:00;27.3;51.9;42.5;31.8;16.8;25.5;55.0;51.8
2025-06-24 21:00:00;40.9;36.0;44.1;36.0;44.0;28.8;52.7;46.6
2025-06-24 22:00:00;29.8;52.4;36.9;22.9;18.5;46.5;53.9;51.3
2025-06-24 23:00:00;44.5;21.4;19.2;30.5;53.5;58.3;25.9;49.3
2025-06-25 00:00:00;40.8;16.4;39.4;51.3;27.4;55.4;25.6;18.4
2025-06-25 01:00:00;22.2;52.7;33.8;50.9;38.9;36.6;51.3;34.1
2025-06-25 02:00:00;51.1;19.5;43.6;46.6;55.5;25.1;42.2;34.5
2025-06-25 03:00:00;32.2;19.8;21.0;52.7;48.7;32.2;52.3;18.6
2025-06-25 04:00:00;43.1;54.1;52.7;31.8;48.5;34.2;52.8;38.9
2025-06-25 05:00:00;49.4;18.5;41.6;39.8;42.4;46.3;56.3;50.4
2025-06-25 06:00:00;24.9;52.2;20.5;43.0;54.7;19.6;53.2;50.9
2025-06-25 07:00:00;37.7;28.9;33.2;58.6;24.1;41.1;18.7;24.8
2025-06-25 08:00:00;49.3;28.6;59.4;37.5;38.2;16.6;58.0;22.8
2025-06-25 09:00:00;39.2;32.8;33.7;43.9;44.8;21.9;37.5;50.6
2025-06-25 10:00:00;34.9;22.5;29.1;24.6;20.7;32.0;39.3;18.3
2025-06-25 11:00:00;42.2;59.7;58.4;52.3;27.0;16.0;52.5;17.5
2025-06-25 12:00:00;24.3;39.5;23.0;52.5;50.0;49.0;51.7;24.9
2025-06-25 13:00:00;47.8;31.0;45.0;20.5;46.8;58.7;17.0;19.2
2025-06-25 14:00:00;20.6;34.4;28.1;51.3;36.3;36.8;47.3;31.3
2025-06-25 15:00:00;30.9;49.1;50.1;15.6;21.5;24.6;30.8;28.1
2025-06-25 16:00:00;45.1;52.3;23.6;40.3;31.6;37.8;42.9;55.2
2025-06-25 17:00:00;23.7;18.9;43.2;32.7;22.3;20.3;40.2;28.5
2025-06-25 18:00:00;59.9;33.3;24.6;43.3;26.0;37.2;36.7;35.4
2025-06-25 19:00:00;50.8;24.7;55.7;50.6;30.0;23.1;27.6;30.0
2025-06-25 20:00:00;40.1;17.1;56.1;19.4;27.6;19.9;26.6;52.7
2025-06-25 21:00:00;42.7;25.2;54.2;51.0;48.9;53.1;42.9;37.6
2025-06-25 22:00:00;31.8;25.1;40.1;55.0;41.7;56.4;31.1;46.3
2025-06-25 23:00:00;44.2;45.2;44.0;25.0;21.5;59.0;17.0;36.0
2025-06-26 00:00:00;34.1;31.2;50.2;48.5;55.7;32.8;40.4;55.2
2025-06-26 01:00:00;59.7;58.6;47.3;21.4;16.0;52.1;52.8;48.6
2025-06-26 02:00:00;27.6;43.8;29.2;35.3;32.2;56.1;25.5;41.0
2025-06-26 03:00:00;31.2;44.8;40.4;56.6;19.6;24.9;49.5;31.6
2025-06-26 04:00:00;22.5;37.6;44.3;17.0;28.1;51.4;38.4;16.6
2025-06-26 05:00:00;27.7;43.8;24.0;52.2;45.4;36.2;56.2;32.6
2025-06-26 06:00:00;25.6;44.8;40.8;30.1;30.5;32.9;28.1;47.0
2025-06-26 07:00:00;44.3;34.8;32.9;31.4;27.8;18.9;27.1;29.5
2025-06-26 08:00:00;39.6;49.8;32.8;57.5;52.2;59.3;54.4;42.8
2025-06-26 09:00:00;41.9;20.8;47.5;42.0;37.8;46.2;35.0;38.6
2025-06-26 10:00:00;32.9;47.3;54.4;52.8;50.4;15.6;56.0;27.4
2025-06-26 11:00:00;55.0;23.9;34.8;48.7;43.8;33.7;45.5;39.7
2025-06-26 12:00:00;27.4;44.1;24.2;46.2;15.1;39.7;33.0;28.6
2025-06-26 13:00:00;38.2;44.0;58.4;52.5;47.3;36.6;32.6;16.5
2025-06-26 14:00:00;31.2;53.2;32.3;35.8;27.2;27.3;17.8;42.6
2025-06-26 15:00:00;35.2;42.3;39.6;50.9;48.8;49.7;37.5;30.9
2025-06-26 16:00:00;57.0;17.4;21.9;33.9;42.6;15.4;47.4;40.1
2025-06-26 17:00:00;36.8;34.1;38.4;22.3;19.9;28.0;46.9;41.5
2025-06-26 18:00:00;36.6;40.7;40.2;28.8;19.4;55.4;42.0;46.4
2025-06-26 19:00:00;35.9;49.0;41.3;17.4;55.1;28.7;21.2;19.0
2025-06-26 20:00:00;47.4;46.7;46.5;56.2;30.7;40.3;42.9;59.1
2025-06-26 21:00:00;29.1;58.0;21.7;49.4;43.5;51.8;16.3;18.5
2025-06-26 22:00:00;18.1;41.7;42.1;55.8;36.0;18.1;24.4;15.4
2025-06-26 23:00:00;50.0;51.7;59.9;33.5;15.9;25.6;41.4;58.3
2025-06-27 00:00:00;19.7;20.5;46.6;45.0;26.3;51.6;20.8;56.7
2025-06-27 01:00:00;24.0;18.7;30.3;23.5;38.7;45.9;37.1;44.7
2025-06-27 02:00:00;31.4;16.3;58.8;51.9;18.3;35.2;43.6;23.6
2025-06-27 03:00:00;41.0;39.0;24.4;21.4;49.2;29.5;26.0;48.2
2025-06-27 04:00:00;48.1;27.4;54.3;46.0;30.6;34.2;47.7;24.5
2025-06-27 05:00:00;36.1;44.4;39.3;42.4;39.6;24.0;33.5;38.9
2025-06-27 06:00:00;50.1;44.4;34.2;58.8;19.9;24.3;30.4;25.3
2025-06-27 07:00:00;43.1;16.8;23.0;28.2;45.8;54.4;50.9;23.2
2025-06-27 08:00:00;40.4;16.4;29.0;51.3;35.5;21.7;34.7;23.9
2025-06-27 09:00:00;32.7;37.0;30.7;57.2;40.3;52.9;49.2;44.8
2025-06-27 10:00:00;37.4;15.1;42.6;31.0;20.3;35.0;48.1;58.3
2025-06-27 11:00:00;31.8;39.4;53.3;30.0;21.4;27.7;55.5;22.2
2025-06-27 12:00:00;29.8;35.9;53.1;57.2;34.2;56.9;22.3;22.1
2025-06-27 13:00:00;57.7;37.9;23.4;37.0;50.2;52.2;53.9;40.6
2025-06-27 14:00:00;54.0;38.0;42.3;49.1;34.1;18.3;30.8;43.1
2025-06-27 15:00:00;23.7;21.7;28.2;16.4;48.5;26.6;20.6;46.5
2025-06-27 16:00:00;52.9;15.9;25.5;57.5;32.3;57.2;27.3;24.8
2025-06-27 17:00:00;24.6;18.8;55.3;59.1;58.0;53.3;53.1;44.7
2025-06-27 18:00:00;52.2;24.4;32.5;43.8;54.4;44.7;52.8;36.3
2025-06-27 19:00:00;47.3;59.1;21.9;56.7;38.5;43.9;54.5;33.4
2025-06-27 20:00:00;33.8;38.7;15.9;37.3;28.1;56.8;18.9;35.7
2025-06-27 21:00:00;57.6;55.5;46.6;41.5;27.6;31.5;19.1;50.4
2025-06-27 22:00:00;29.6;45.1;31.1;35.9;40.0;51.1;24.5;32.9
2025-06-27 23:00:00;20.9;18.4;42.2;23.5;17.7;55.4;39.0;21.1
2025-06-28 00:00:00;17.4;20.4;36.2;45.1;43.9;21.5;43.5;33.2
2025-06-28 01:00:00;35.9;51.1;30.0;21.6;54.3;24.5;28.2;46.8
2025-06-28 02:00:00;45.8;51.0;23.3;30.9;20.7;39.3;28.2;46.0
2025-06-28 03:00:00;15.0;17.7;34.5;58.1;55.1;59.7;33.8;17.1
2025-06-28 04:00:00;28.8;45.4;21.1;28.5;17.5;36.4;24.4;19.1
2025-06-28 05:00:00;33.5;30.8;39.2;48.7;20.1;50.6;16.2;34.9
2025-06-28 06:00:00;41.4;58.1;40.8;22.1;38.3;32.8;36.6;23.9
2025-06-28 07:00:00;37.5;21.8;48.5;41.7;18.5;55.0;42.7;29.2
2025-06-28 08:00:00;17.1;43.5;31.8;55.8;16.6;16.8;57.7;58.4
2025-06-28 09:00:00;16.2;47.2;25.0;46.6;54.1;19.5;25.7;16.1
2025-06-28 10:00:00;17.0;16.3;51.0;28.4;37.2;50.5;37.3;34.3
2025-06-28 11:00:00;15.5;40.6;20.6;49.4;26.6;45.3;44.1;42.8
2025-06-28 12:00:00;27.0;27.0;53.8;15.6;23.2;42.5;51.8;31.1
2025-06-28 13:00:00;44.4;40.1;17.9;43.0;51.6;59.7;16.3;44.7
2025-06-28 14:00:00;33.7;15.4;42.6;20.5;32.0;26.8;31.3;37.2
2025-06-28 15:00:00;31.2;39.9;25.7;43.6;53.4;25.1;37.9;44.2
2025-06-28 16:00:00;40.4;31.5;43.9;16.3;31.6;39.0;15.9;37.8
2025-06-28 17:00:00;44.4;49.2;20.1;59.6;42.3;31.3;26.2;40.8
2025-06-28 18:00:00;54.7;38.4;44.8;31.1;32.5;27.9;46.8;31.2
2025-06-28 19:00:00;23.6;31.6;53.4;48.2;30.1;55.8;18.4;17.2
2025-06-28 20:00:00;20.7;20.2;19.0;44.8;42.0;44.1;46.0;49.1
2025-06-28 21:00:00;24.3;43.0;41.1;57.5;25.5;17.6;44.4;48.3
2025-06-28 22:00:00;27.7;40.7;17.7;58.2;19.9;18.0;17.0;34.2
